Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
11268	-257.2557	-347.9071	90.6514	0.0227795	0.00324958	0.0108694	0.00495084	0.00137768	0.0141103	0.00245823	0.00678387	0.00869061	0.00918994	0.00783601	0.00442645	0.00744952	0.00312782	0.0065282	0.0120472	0.0137866	0.015235	0.00133249	0.00164816	0.00801755	0.0110378	0.00108863	0.00631726	0.0019745	0.00326424	0.00665503	0.0131904	0.00192098	0.00312118	0.0038976	0.00512624	0.0110801	0.0362181	0.0249687	0.0353582	0.0131142	0.0253196	0.00279842	0.0154949	0.0106776	0.00472216	0.00311653	0.0199054	0.00698604	0.0176194	0.00905134	0.00167401	0.000202034	0.0227521	0.0229332	0.00708382	0.00436181	0.0125711	0.0116844	0.0136932	0.00202569	0.00681063	0.0261463	0.00592702	0.000184647	0.3956264	1.604374	0.184956	0.439084	0.773538	1.29276	2.27747	5.40669	1.220277	4.055275	0.0380947	0.00543436	0.0181771	0.00827941	0.00230392	0.023597	0.00411096	0.0113449	0.0145335	0.0153686	0.0131044	0.00740247	0.012458	0.00523074	0.0109173	0.0201469	0.0230556	0.0254779	0.00222836	0.00275626	0.013408	0.0184588	0.00182055	0.0105645	0.003302	0.00545887	0.0111294	0.0220587	0.00321251	0.00521964	0.00651806	0.00857275	0.0185296	0.0605685	0.0417559	0.0591304	0.0219311	0.0423426	0.00467987	0.0259125	0.0178565	0.00789699	0.00521185	0.0332882	0.0116829	0.0294653	0.0151368	0.0027995	0.000337866	0.0380489	0.0383518	0.0118465	0.00729437	0.0210229	0.0195401	0.0228995	0.00338762	0.0113896	0.0437252	0.00991191	0.000308789	0.435143	0.564857	0.4351435	0.5979693
11304	-267.9963	-358.6994	90.70312	0.00298585	0.002691	0.013044	0.00924509	0.00111739	0.014462	0.00493674	0.00777308	0.00425167	0.0148624	0.00672856	0.0058441	0.00276467	0.00404314	0.00917394	0.00710283	0.000451377	0.000660925	0.0197405	0.00176309	0.0108342	0.00315919	0.00425092	0.0235141	0.00833664	0.00207185	0.00641552	0.00691244	0.00239413	0.00571935	0.00592964	0.029151	0.0154056	0.0478353	0.0212789	0.0308716	0.00727369	0.0142183	0.000781915	0.00363766	0.00793856	0.00185218	0.00763329	0.00377484	0.0142456	0.00783472	0.0129551	0.00383922	0.00404884	0.0263359	0.0108676	0.016216	0.00315783	0.0134043	0.00683969	0.0156793	0.00468926	0.00746028	0.00872174	0.0346934	0.00436905	0.4755711	1.524429	0.129433	0.368928	0.732645	1.36492	2.71055	7.72601	1.478381	3.20547	0.00497483	0.00448358	0.0217331	0.0154036	0.00186173	0.0240957	0.00822528	0.012951	0.00708385	0.0247628	0.0112107	0.00973707	0.00460632	0.00673642	0.015285	0.0118343	0.000752055	0.00110119	0.0328903	0.00293755	0.0180512	0.00526364	0.00708261	0.0391777	0.01389	0.00345198	0.0106891	0.0115171	0.00398894	0.00952922	0.00987958	0.0485696	0.0256678	0.0797001	0.0354535	0.0514363	0.012119	0.0236897	0.00130278	0.00606083	0.0132267	0.00308599	0.0127181	0.0062894	0.0237351	0.0130537	0.021585	0.00639667	0.00674591	0.0438792	0.018107	0.027018	0.00526138	0.0223334	0.0113958	0.0261238	0.00781294	0.0124298	0.0145316	0.0578039	0.00727944	0.341642	0.658358	0.3416421	0.600191
11340	-263.0694	-353.4689	90.39952	0.00656026	0.00994198	0.0113251	0.0180716	0.0205162	0.0463198	0.00388781	0.0100673	0.0520578	0.00144911	0.0298264	0.0108185	0.0254321	0.0673774	0.00360239	0.0248853	0.00232767	8.53273e-05	0.0115848	0.00530687	0.0127342	0.0186207	0.00622964	0.0163356	0.00500723	0.00282362	0.00851611	0.0106692	0.00224604	0.0160065	0.00345567	0.0459598	0.021784	0.162722	0.0637981	0.0286968	0.00583647	0.0636549	0.00486421	0.0115594	0.0200133	0.00795476	0.0422748	0.00231436	0.0255031	0.0118715	0.0287131	0.00281605	0.00506333	0.0325969	0.0830948	0.00134674	0.01078	0.0193733	0.00595659	0.0402558	0.0267941	0.00682475	0.0436903	0.0610351	0.00466748	0.5392379	1.460762	0.165808	0.416294	0.760781	1.31444	2.40215	6.03107	1.2993	2.708938	0.00483829	0.00733236	0.00835244	0.0133281	0.015131	0.0341616	0.00286732	0.00742477	0.0383934	0.00106874	0.0219974	0.00797884	0.0187566	0.0496918	0.00265682	0.0183533	0.00171669	6.29302e-05	0.00854397	0.00391389	0.00939169	0.013733	0.00459445	0.0120478	0.00369291	0.00208246	0.00628076	0.00786873	0.00165649	0.011805	0.00254861	0.033896	0.0160661	0.12001	0.0470521	0.0211643	0.00430448	0.0469464	0.00358743	0.00852523	0.0147601	0.00586675	0.0311783	0.00170688	0.0188089	0.00875541	0.0211764	0.00207688	0.00373428	0.0240407	0.0612837	0.000993239	0.00795044	0.0142881	0.00439308	0.0296892	0.0197611	0.00503336	0.0322223	0.0450143	0.00344234	0.372474	0.627526	0.3724737	1.355904
11376	-261.0019	-352.1922	91.19024	0.0124487	0.0132058	0.0126989	0.0173722	0.0430373	0.0177193	0.00508897	0.000116358	0.0896086	0.00430274	0.00781563	0.0202787	0.0108582	0.00527967	0.00118841	0.0275487	0.00195784	0.0104158	0.013525	0.00414532	0.0115946	0.00744958	0.00677359	0.0364753	0.00391976	0.00448973	0.00484823	0.0152871	0.00233482	0.0175578	0.0220998	0.0170589	0.0273229	0.00509708	0.0015954	0.0183145	0.0173154	0.0153883	0.00229865	0.0520417	0.0103565	0.00577279	0.00594125	0.00536615	0.0150461	0.00367911	0.000650397	0.0422671	0.0061327	0.00911745	0.0383026	0.00795509	0.0406486	0.00184919	0.036926	0.0124991	0.043287	0.0308855	0.0800819	0.0598632	0.0154996	0.5564596	1.44354	0.293364	0.549861	0.829781	1.20514	1.81864	3.40873	0.8867288	2.594151	0.0115265	0.0122276	0.0117582	0.0160853	0.0398493	0.0164067	0.004712	0.000107738	0.0829708	0.00398401	0.00723668	0.0187765	0.0100539	0.00488857	0.00110038	0.025508	0.00181281	0.00964427	0.0125231	0.00383825	0.0107357	0.00689774	0.00627182	0.0337733	0.00362939	0.00415714	0.00448909	0.0141547	0.00216186	0.0162572	0.0204628	0.0157952	0.025299	0.00471951	0.00147722	0.0169578	0.0160327	0.0142484	0.00212837	0.0481866	0.0095893	0.00534516	0.00550114	0.00496865	0.0139315	0.00340657	0.000602218	0.0391361	0.00567842	0.00844207	0.0354653	0.00736581	0.0376375	0.00171221	0.0341907	0.0115732	0.0400805	0.0285976	0.0741497	0.0554288	0.0143515	0.2901	0.7099	0.2900995	1.080003
11412	-261.5768	-353.1398	91.56293	0.000392808	0.00538197	0.00447143	0.0179259	0.00404956	0.000478154	0.00977492	0.00242029	0.00832201	0.00896335	0.00317792	0.00284882	0.0148298	0.00397529	0.0123735	0.00463448	0.0150088	0.0165787	0.00547703	0.0217339	0.00419982	0.00453861	0.000768095	0.0158875	0.00305118	0.00312095	0.00505688	0.00124254	0.0172349	0.0256559	0.016307	0.0222692	0.00232617	0.00927022	0.00277321	0.012523	0.00359978	0.0103203	0.0067578	0.0285642	0.00342844	0.00144417	0.00649379	0.00149403	0.0208769	0.00538594	0.00241999	0.00254819	0.00366154	0.011379	0.00398483	0.00912861	0.0101257	0.00120013	0.0418722	0.000307566	0.0135207	0.0207045	0.02719	0.0204447	0.00662336	0.6475164	1.352484	0.201924	0.458288	0.783937	1.27561	2.18204	4.95236	1.156812	2.088725	0.000686103	0.00940048	0.00781007	0.0313105	0.00707323	0.000835174	0.0170735	0.00422743	0.0145358	0.015656	0.00555075	0.00497594	0.0259027	0.0069435	0.0216123	0.00809488	0.0262153	0.0289574	0.00956653	0.0379618	0.00733567	0.00792743	0.0013416	0.0277501	0.00532938	0.00545125	0.00883267	0.00217029	0.0301035	0.0448123	0.0284829	0.0388968	0.00406304	0.016192	0.00484387	0.0218734	0.00628761	0.018026	0.0118036	0.0498921	0.00598833	0.00252248	0.0113425	0.00260958	0.036465	0.00940742	0.0042269	0.00445082	0.00639548	0.0198753	0.00696015	0.0159446	0.0176861	0.00209623	0.0731367	0.000537214	0.0236161	0.0361638	0.0474918	0.0357099	0.0115688	0.45708	0.54292	0.4570804	0.5725202
11448	-264.7006	-355.7749	91.07432	0.00405293	0.0262494	0.00138622	0.0496806	0.0132891	0.0105746	0.000467629	0.00770753	0.0279441	0.0119543	0.00356144	0.00195189	0.0399137	0.00551387	0.00800702	0.00643105	0.00151233	0.0203109	0.0307129	0.00526313	0.00370285	0.00874262	0.00753996	0.01014	0.00761359	0.0263602	0.00213343	0.00893927	0.0119412	0.0361633	0.00390572	0.0388076	0.0288707	0.0304162	0.000606548	0.0171972	0.00348223	0.0357666	0.0164495	0.0520679	0.0133275	0.00875056	0.0272198	0.00552616	0.0270475	0.00782551	0.0153254	0.00666989	0.0251994	0.0112164	0.013219	0.00751561	0.0315455	0.0101621	0.0404519	0.00141257	0.062143	0.0362714	0.0712265	0.0501479	0.0130984	0.5505998	1.4494	0.269155	0.527243	0.818978	1.22103	1.89666	3.71533	0.9490043	2.632402	0.00364265	0.0235922	0.00124589	0.0446513	0.0119438	0.00950417	0.000420291	0.00692728	0.0251153	0.0107442	0.00320091	0.0017543	0.0358732	0.0049557	0.00719647	0.00578002	0.00135923	0.0182548	0.0276038	0.00473034	0.003328	0.00785759	0.00677668	0.00911352	0.00684286	0.0236917	0.00191746	0.00803434	0.0107324	0.0325025	0.00351034	0.034879	0.0259481	0.0273371	0.000545147	0.0154563	0.00312972	0.0321459	0.0147843	0.046797	0.0119783	0.00786473	0.0244643	0.00496674	0.0243095	0.00703332	0.013774	0.00599469	0.0226485	0.0100809	0.0118808	0.0067548	0.0283521	0.00913342	0.0363569	0.00126958	0.0558522	0.0325996	0.0640162	0.0450713	0.0117725	0.44991	0.55009	0.4499095	1.112633
11484	-268.3389	-358.3578	90.01893	0.0296528	0.00976512	0.0117865	0.053404	0.0100881	0.0192135	8.65347e-05	0.0214457	0.0074621	0.0596226	0.0128667	0.0348357	0.0658062	0.00384109	0.0138192	0.0177694	0.00131985	0.0239464	0.0886085	0.000313841	0.00692949	0.00763332	0.026517	0.0123727	0.00199274	0.0121077	0.0115071	0.0233782	0.0158599	0.00370293	0.0192357	0.00544375	0.0202368	0.0252182	0.00325287	0.029369	0.0246268	0.0110441	0.0111109	0.0577807	0.00311776	0.00427342	0.00338204	0.0153776	0.014391	0.00827033	0.0116438	0.0109947	0.00839937	0.000693291	0.0123367	0.0191382	0.00952818	0.0339833	0.0675619	0.0126319	0.0963267	0.0850433	0.137753	0.0779684	0.0237392	0.3053987	1.694601	0.454273	0.68057	0.886869	1.12756	1.46936	2.20132	0.5705424	5.548817	0.020151	0.00663604	0.00800971	0.0362915	0.00685549	0.0130569	5.8806e-05	0.0145737	0.00507099	0.0405175	0.00874379	0.0236732	0.0447196	0.00261027	0.00939105	0.0120755	0.000896922	0.0162732	0.0602153	0.000213276	0.00470904	0.00518735	0.01802	0.00840808	0.0013542	0.00822798	0.00781984	0.015887	0.0107778	0.00251638	0.0130719	0.00369939	0.0137523	0.0171374	0.00221054	0.0199581	0.0167355	0.00750519	0.00755061	0.0392658	0.00211872	0.00290407	0.00229832	0.0104501	0.00977963	0.00562023	0.00791271	0.00747162	0.00570792	0.000471137	0.00838363	0.0130057	0.00647502	0.0230939	0.0459127	0.00858423	0.0654603	0.0577925	0.0936123	0.0529846	0.0161323	0.41223	0.58777	0.4122299	1.471528
11520	-258.1951	-348.0258	89.83068	0.00342887	0.00309004	0.000739479	0.00379033	0.00503623	0.0103999	0.00645915	0.00374115	0.012303	0.00296331	0.00289824	0.00134114	0.00667033	0.00171499	0.00144894	0.00662661	0.000613535	0.00240042	0.0363769	0.00105903	0.0169908	0.00187109	0.00978641	0.000598914	0.00621351	0.00816559	0.0150652	0.00194937	0.00173724	0.000953997	0.00831911	0.00717819	0.00412193	0.00161702	0.00150452	0.0280879	0.0126086	0.00191404	0.00578014	0.016184	0.00262276	0.00510862	0.00453279	0.0080339	0.00695856	0.0132462	0.00233132	0.00686072	0.00501998	0.00181495	0.00877886	0.00497728	0.0106358	0.00371397	0.0231339	0.00645661	0.0284074	0.0240485	0.0202012	0.017934	0.011281	0.2916401	1.70836	0.118237	0.353004	0.722629	1.38384	2.83283	8.4576	1.5438	5.857768	0.00714576	0.00643963	0.00154107	0.00789903	0.0104955	0.0216734	0.0134609	0.00779654	0.0256395	0.00617552	0.00603993	0.00279492	0.0139009	0.00357404	0.00301958	0.0138098	0.00127861	0.00500246	0.0758092	0.00220702	0.0354087	0.00389935	0.0203948	0.00124813	0.0129489	0.0170171	0.0313958	0.00406249	0.00362041	0.00198813	0.017337	0.0149593	0.00859008	0.00336987	0.00313541	0.058535	0.0262763	0.00398884	0.0120458	0.0337273	0.00546583	0.0106463	0.00944632	0.0167426	0.0145016	0.0276049	0.00485845	0.0142977	0.0104616	0.00378234	0.0182951	0.0103726	0.022165	0.00773989	0.0482109	0.0134555	0.0592009	0.0501169	0.0420993	0.0373745	0.0235096	0.450129	0.549871	0.4501286	0.4798474
11556	-259.5385	-349.8093	90.27081	0.00362531	0.00486157	0.000958811	0.00935348	0.0110672	0.00532362	0.00246013	0.00438586	0.00785647	0.0102243	0.00606408	0.00618254	0.0147592	0.00250569	0.00366617	0.00157954	0.0030909	0.00190331	0.0122875	0.000287745	0.00151423	0.00107275	0.0114224	0.000924518	0.00123446	0.00274383	0.0017525	0.00167603	0.000488347	0.0244349	0.00539224	0.00401832	0.00317161	0.00225452	0.00640586	0.0397668	0.0135885	0.00823618	0.00592805	0.0497871	0.00514724	0.00233081	0.00431649	0.00349473	0.0224832	0.0122671	0.000305665	0.00501039	0.00534888	0.0181474	0.0404267	0.00278177	0.00820564	0.00569552	0.0244588	0.00296966	0.00808467	0.0418102	0.0545014	0.0189434	0.000602577	0.3527351	1.647265	0.14194	0.385904	0.743001	1.34589	2.59132	7.04522	1.411683	4.669978	0.00619087	0.00830202	0.00163735	0.0159728	0.0188992	0.00909105	0.00420112	0.00748965	0.0134164	0.0174599	0.0103555	0.0105578	0.0252041	0.00427893	0.00626066	0.00269735	0.00527827	0.00325024	0.0209831	0.000491377	0.00258583	0.00183191	0.0195059	0.00157878	0.00210806	0.0046856	0.00299271	0.00286212	0.000833941	0.0417271	0.00920823	0.00686202	0.00541611	0.00385001	0.0109392	0.0679091	0.0232049	0.0140648	0.0101232	0.0850206	0.00878986	0.00398028	0.0073712	0.00596789	0.0383942	0.0209483	0.000521979	0.00855616	0.00913418	0.03099	0.0690359	0.00475039	0.0140126	0.00972614	0.0417679	0.00507124	0.013806	0.0713985	0.0930712	0.0323493	0.00102901	0.561192	0.438808	0.5611919	0.585589
11592	-265.3052	-355.5928	90.28759	0.00666724	0.00777976	6.13076e-05	0.0178823	0.0551228	0.00362589	0.00827767	0.0134354	0.0147344	0.0191472	0.0214309	0.00675013	0.0128964	0.00063614	0.00354612	0.00429017	0.00753848	0.00125142	0.00670626	0.0211446	0.000977348	0.000149915	0.00850072	0.000231389	0.00317797	0.0140283	0.0163185	0.000831206	0.000376271	0.00288573	0.0233685	0.0333755	0.0152168	0.030977	0.0251214	0.0232531	0.00109438	0.0301622	0.0043397	0.00285444	0.00121382	0.00727715	0.00363584	0.00625246	0.00951561	0.0114049	0.0110023	0.00670834	0.00737633	0.0266421	0.0272899	0.000407652	0.00325922	0.00565505	0.0115951	0.0100671	0.0186994	0.00275978	0.000446054	0.0123085	0.0120851	0.3133862	1.686614	0.199981	0.456132	0.782785	1.27749	2.19235	5.00047	1.163802	5.381902	0.0100144	0.0116854	9.20857e-05	0.0268597	0.082796	0.00544619	0.0124333	0.0201803	0.0221315	0.0287597	0.0321897	0.0101389	0.0193708	0.0009555	0.00532637	0.00644396	0.011323	0.00187967	0.010073	0.0317598	0.001468	0.000225176	0.0127683	0.000347553	0.0047734	0.0210709	0.0245109	0.00124849	0.00056517	0.00433445	0.0351002	0.0501309	0.022856	0.0465284	0.037733	0.0349269	0.00164379	0.0453045	0.00651835	0.00428745	0.00182319	0.0109305	0.00546114	0.00939137	0.0142927	0.0171305	0.0165258	0.0100761	0.0110794	0.0400172	0.0409901	0.000612305	0.00489543	0.00849404	0.0174162	0.015121	0.028087	0.00414527	0.000669985	0.0184877	0.0181522	0.44685	0.55315	0.4468499	0.6657668
11628	-260.0814	-350.5385	90.45712	0.0017165	0.00174226	0.000246544	0.00235036	0.00372609	0.0169116	0.00464694	0.0103809	0.0111445	0.00128576	0.00328122	0.00527897	0.00842657	0.00122845	0.0100302	0.0111369	0.00278584	0.00793371	0.00924285	0.00109673	0.0195148	0.00381685	0.0119529	0.00756313	0.0100526	0.00207831	0.00749523	0.00413454	0.00562691	0.000134803	0.0142767	0.00148815	0.00332857	0.0123667	0.0346208	0.0502273	0.00632388	0.0078947	0.0123129	7.41181e-05	0.00753309	0.00507565	0.000886092	0.0129782	0.0032349	0.0103708	0.0145881	0.00021095	0.00312624	0.0450697	0.0142144	0.01884	0.0133342	0.00540246	0.00455384	0.0197972	0.00617412	0.00456646	0.0156851	0.00796843	0.00549443	0.3967711	1.603229	0.138022	0.380672	0.739843	1.35164	2.62693	7.24521	1.431923	4.04069	0.0031267	0.00317363	0.000449094	0.00428132	0.00678728	0.0308054	0.00846465	0.0189093	0.0203002	0.00234209	0.00597693	0.00961594	0.0153495	0.00223769	0.0182706	0.0202865	0.00507456	0.0144517	0.0168364	0.00199776	0.0355473	0.00695261	0.0217729	0.0137767	0.0183114	0.00378576	0.013653	0.0075313	0.0102497	0.00024555	0.0260058	0.00271075	0.00606318	0.0225267	0.0630638	0.0914918	0.0115193	0.0143806	0.0224287	0.00013501	0.0137219	0.00924558	0.00161407	0.0236405	0.00589254	0.0188909	0.026573	0.000384257	0.00569462	0.082097	0.0258924	0.0343182	0.024289	0.00984089	0.00829508	0.0360617	0.0112465	0.00831807	0.0285713	0.0145149	0.0100084	0.356906	0.643094	0.356906	0.5489812
11664	-273.3499	-363.3991	90.04917	0.00568685	0.00252149	0.00695676	0.0015115	0.0107244	0.00380538	0.00604762	0.0328642	0.00444571	0.0137713	0.014583	0.00790964	0.0281815	0.0215353	0.00752738	0.00689947	0.0741648	0.00880551	0.00465905	0.00666121	0.0132053	0.0146801	0.00634756	0.000805302	0.0396995	0.000625698	0.0180601	0.00249773	0.00349096	0.0156391	0.000944796	0.0558011	0.0107922	0.0107146	0.00188731	0.0688473	0.00705124	0.0297757	0.000251755	0.0198682	0.011371	0.0023578	0.0163435	0.0470424	0.0468478	0.00172975	0.0406715	0.0460776	0.00724328	0.0241959	0.00210803	0.00311032	0.0324693	0.00664343	0.0110253	0.0125674	0.0126772	0.0306762	0.156546	0.0334909	0.012471	0.3340231	1.665977	0.22145	0.479391	0.795025	1.25782	2.08598	4.51569	1.090068	4.98761	0.00495407	0.00219659	0.00606036	0.00131674	0.0093425	0.00331504	0.00526836	0.0286295	0.00387286	0.0119968	0.0127039	0.00689045	0.0245502	0.0187604	0.00655745	0.00601044	0.0646083	0.00767088	0.00405871	0.00580289	0.0115037	0.0127885	0.00552965	0.000701536	0.034584	0.000545074	0.015733	0.00217588	0.00304114	0.013624	0.000823055	0.0486109	0.00940156	0.00933401	0.00164412	0.059976	0.00614266	0.025939	0.000219315	0.0173081	0.0099058	0.00205399	0.0142376	0.0409807	0.0408113	0.00150687	0.0354308	0.0401403	0.00630995	0.0210782	0.00183641	0.00270954	0.0282855	0.00578739	0.00960462	0.010948	0.0110437	0.0267235	0.136375	0.0291754	0.010864	0.495721	0.504279	0.4957213	1.147914
11700	-264.7557	-355.6948	90.93907	0.0145919	0.000239846	0.0137161	0.00841382	0.011352	0.00388956	0.00231396	0.0303453	0.0196775	0.00144756	0.00491381	0.00670937	0.00996241	0.00692325	0.000631022	0.00786293	0.00500577	0.00801296	0.0164822	0.00427222	0.00506022	0.00063838	0.00181475	0.0170984	0.00324497	0.00011905	0.0157759	0.00422974	0.00624424	0.000849156	0.00569585	0.0186759	0.0107602	0.0208718	0.0132907	0.00270618	0.00471383	0.0184262	0.0201559	0.00465707	0.0115467	0.00746833	0.00267759	0.0255331	0.00566885	0.00143902	0.0105954	0.0110486	0.00158166	0.0387664	0.034724	0.0112935	0.00493054	0.00345852	0.0200291	0.00437575	0.0109071	0.0019756	0.0104619	0.0186742	0.0127328	0.4706449	1.529355	0.18393	0.437894	0.772883	1.29386	2.28366	5.43684	1.224299	3.249488	0.0242519	0.000398628	0.0227963	0.0139839	0.0188671	0.0064645	0.00384583	0.0504342	0.0327042	0.00240586	0.00816681	0.0111511	0.0165576	0.0115065	0.00104877	0.0130683	0.00831965	0.0133176	0.0273936	0.00710049	0.00841015	0.001061	0.00301614	0.0284178	0.00539318	0.000197863	0.0262198	0.00702989	0.010378	0.00141131	0.00946657	0.0310396	0.0178835	0.0346892	0.0220893	0.0044977	0.00783444	0.0306245	0.0334993	0.0077401	0.0191907	0.0124125	0.00445018	0.0424363	0.00942169	0.00239168	0.0176096	0.018363	0.00262873	0.0644302	0.0577117	0.0187699	0.00819461	0.00574811	0.0332886	0.00727254	0.0181277	0.00328346	0.0173877	0.0310368	0.0211621	0.402065	0.597935	0.4020646	0.6016803
11736	-258.7533	-348.9012	90.14797	0.00445847	0.00163535	0.00665589	0.00270078	0.00267097	0.00573498	0.00285797	0.0163986	0.0140607	0.00229624	0.00783914	0.00507468	0.00945813	0.000233658	0.00290563	0.00600743	0.0171158	0.00250132	0.00480417	0.00425347	0.00212195	0.000346137	0.00161734	0.00755762	0.0293609	0.00185488	0.00493576	0.00356486	0.00947333	0.000418909	0.0183602	0.00244249	0.0133585	0.0176073	0.00211789	0.0146225	0.0126055	0.00457006	0.000192846	0.0110033	0.00996539	0.000503863	0.00365273	0.0097763	0.0231515	0.00372681	0.00666559	0.00319831	0.000943831	0.00740053	0.0109405	0.00758744	0.000918433	0.000849438	0.0257345	0.000481395	0.00613495	0.0114511	0.0666256	0.0240424	0.00297026	0.3506435	1.649357	0.119246	0.35447	0.723565	1.38205	2.82111	8.38599	1.537651	4.703799	0.00883712	0.00324143	0.0131926	0.0053532	0.00529413	0.0113673	0.00566477	0.0325036	0.0278696	0.00455136	0.0155379	0.0100585	0.0187469	0.000463133	0.00575923	0.0119073	0.0339252	0.00495786	0.00952232	0.0084308	0.00420591	0.000686077	0.00320573	0.0149799	0.0581961	0.00367654	0.00978315	0.0070659	0.018777	0.000830319	0.0363916	0.00484125	0.0264779	0.0348994	0.00419786	0.0289833	0.0249852	0.00905831	0.00038224	0.0218095	0.0197524	0.000998705	0.00724007	0.0193776	0.0458884	0.0073869	0.0132118	0.00633936	0.00187076	0.0146686	0.0216851	0.015039	0.00182042	0.00168367	0.0510082	0.000954172	0.0121601	0.0226971	0.132058	0.0476543	0.00588734	0.587763	0.412237	0.5877635	0.5045163
11772	-259.1556	-348.0864	88.93075	0.00020945	0.00344805	0.00983973	0.00107789	0.0175435	0.00848851	0.00209271	0.0113822	0.0284483	0.00474952	0.00102159	0.00933977	0.00801342	0.000677042	0.0044427	0.00411812	0.0163272	0.0034078	0.00365024	0.0140096	0.00045323	0.00321399	0.00222096	0.000969156	0.00275082	0.00507056	0.0109067	0.000112682	0.00039823	0.00939027	0.0186652	0.0236877	0.000405514	0.00184972	0.0130588	0.0262589	0.00436137	0.00566392	0.00938102	0.0100749	0.0281099	0.00851429	0.000723354	0.0106496	0.02209	0.0061428	0.00787954	0.000697439	0.00506306	0.0154938	0.0170691	0.0037569	0.000623382	0.00618492	0.0147163	8.24914e-05	0.0132867	0.0250066	0.0191897	0.00318653	0.00736959	0.146612	1.853388	0.174856	0.427221	0.766956	1.30386	2.34071	5.719	1.260884	12.64145	0.000405113	0.00666912	0.0190317	0.00208482	0.0339321	0.0164182	0.00404766	0.0220151	0.0550239	0.00918639	0.00197594	0.0180647	0.0154993	0.00130952	0.00859294	0.00796516	0.0315797	0.00659128	0.00706019	0.027097	0.000876624	0.00621642	0.00429573	0.00187452	0.00532056	0.00980734	0.0210954	0.000217947	0.000770246	0.0181624	0.0361017	0.0458161	0.000784334	0.00357769	0.0252579	0.0507892	0.00843563	0.010955	0.0181445	0.0194866	0.0543694	0.0164681	0.00139909	0.0205982	0.0427259	0.0118812	0.0152404	0.00134897	0.00979282	0.0299678	0.0330145	0.00726648	0.00120573	0.0119627	0.0284639	0.000159553	0.0256987	0.0483671	0.0371162	0.0061633	0.0142541	0.57231	0.42769	0.5723099	0.517017
